user_id,item_id,correct,dimension_id
211,26,1.2857142857142856,2
211,85,1.3333333333333333,6
211,85,1.3333333333333333,7
211,85,1.3333333333333333,8
211,86,1.25,9
211,86,1.25,10
211,27,1.6666666666666665,0
211,89,1.25,5
211,28,1.75,2
211,90,1.6666666666666665,6
211,90,1.6666666666666665,7
211,90,1.6666666666666665,8
211,29,1.6666666666666665,0
211,93,1.25,5
211,94,1.0,6
211,94,1.0,7
211,94,1.0,8
212,95,2.0,11
212,96,1.6666666666666665,11
212,97,2.0,11
212,98,1.0,11
212,99,2.0,11
212,100,1.3333333333333333,11
212,101,1.6666666666666665,11
212,102,2.0,11
212,103,2.0,11
212,104,1.0,11
212,106,1.6666666666666665,11
212,107,2.0,11
212,109,2.0,11
212,111,1.0,11
212,113,1.3333333333333333,11
212,115,1.6666666666666665,11
212,117,2.0,11
212,119,1.0,11
212,121,1.6666666666666665,11
212,123,1.3333333333333333,11
213,30,1.6666666666666665,3
213,0,1.6666666666666665,0
213,31,1.75,4
213,34,1.3333333333333333,3
213,1,2.0,0
213,37,1.6666666666666665,3
213,2,1.6666666666666665,0
213,3,1.6666666666666665,0
213,4,1.6666666666666665,0
213,5,1.6666666666666665,0
213,50,1.5,3
213,7,1.6666666666666665,0
213,51,1.75,4
213,57,2.0,3
213,10,1.6666666666666665,0
213,58,1.75,4
213,62,1.3333333333333333,3
213,13,1.6666666666666665,0
213,63,1.75,4
213,67,1.6666666666666665,3
213,16,1.6666666666666665,0
213,68,1.5,4
213,72,1.6666666666666665,3
213,19,2.0,0
213,73,1.75,4
213,77,1.5,3
213,22,1.3333333333333333,0
213,78,1.75,4
213,82,1.3333333333333333,3
213,25,1.0,0
213,83,1.75,4
213,87,1.6666666666666665,3
213,27,1.6666666666666665,0
213,88,1.75,4
213,91,1.6666666666666665,3
213,29,1.0,0
213,92,1.75,4
214,0,1.3333333333333333,0
214,1,1.6666666666666665,0
214,2,2.0,0
214,3,2.0,0
214,4,1.3333333333333333,0
214,5,1.6666666666666665,0
214,6,1.25,1
214,7,1.6666666666666665,0
214,9,1.5,1
214,10,2.0,0
214,12,1.5,1
214,13,1.3333333333333333,0
214,15,1.5,1
214,16,1.6666666666666665,0
214,18,1.75,1
214,19,2.0,0
214,21,1.5,1
214,22,1.0,0
214,24,1.75,1
214,25,1.0,0
214,27,1.6666666666666665,0
214,29,1.0,0
215,0,1.6666666666666665,0
215,32,2.0,5
215,33,2.0,6
215,33,2.0,7
215,33,2.0,8
215,1,2.0,0
215,35,2.0,5
215,36,2.0,6
215,36,2.0,7
215,36,2.0,8
215,2,1.6666666666666665,0
215,38,2.0,5
215,39,1.3333333333333333,6
215,39,1.3333333333333333,7
215,39,1.3333333333333333,8
215,3,2.0,0
215,40,2.0,5
215,41,2.0,6
215,41,2.0,7
215,41,2.0,8
215,4,1.6666666666666665,0
215,42,2.0,5
215,43,1.0,6
215,43,1.0,7
215,43,1.0,8
215,5,2.0,0
215,44,2.0,6
215,44,2.0,7
215,44,2.0,8
215,45,1.0,6
215,45,1.0,7
215,45,1.0,8
215,46,1.6666666666666665,6
215,46,1.6666666666666665,7
215,46,1.6666666666666665,8
215,47,2.0,6
215,47,2.0,7
215,47,2.0,8
215,48,1.6666666666666665,6
215,48,1.6666666666666665,7
215,48,1.6666666666666665,8
215,49,1.75,9
215,49,1.75,10
215,6,1.75,1
215,7,1.6666666666666665,0
215,52,1.75,5
215,8,1.3,2
215,53,2.0,6
215,53,2.0,7
215,53,2.0,8
215,54,1.0,6
215,54,1.0,7
215,54,1.0,8
215,55,2.0,6
215,55,2.0,7
215,55,2.0,8
215,56,1.0,9
215,56,1.0,10
215,9,1.25,1
215,10,2.0,0
215,59,1.5,5
215,11,2.0,2
215,60,2.0,6
215,60,2.0,7
215,60,2.0,8
215,61,1.5,9
215,61,1.5,10
215,12,1.25,1
215,13,2.0,0
215,64,1.75,5
215,14,1.3,2
215,65,2.0,6
215,65,2.0,7
215,65,2.0,8
215,66,1.5,9
215,66,1.5,10
215,15,1.75,1
215,16,1.6666666666666665,0
215,69,2.0,5
215,17,2.0,2
215,70,2.0,6
215,70,2.0,7
215,70,2.0,8
215,71,1.75,9
215,71,1.75,10
215,18,1.75,1
215,19,2.0,0
215,74,2.0,5
215,20,1.1,2
215,75,2.0,6
215,75,2.0,7
215,75,2.0,8
215,76,1.75,9
215,76,1.75,10
215,21,1.5,1
215,22,1.6666666666666665,0
215,79,2.0,5
215,23,2.0,2
215,80,1.3333333333333333,6
215,80,1.3333333333333333,7
215,80,1.3333333333333333,8
215,81,1.0,9
215,81,1.0,10
215,24,1.25,1
215,25,1.6666666666666665,0
215,84,2.0,5
215,26,1.1428571428571428,2
215,85,2.0,6
215,85,2.0,7
215,85,2.0,8
215,86,1.25,9
215,86,1.25,10
215,27,1.6666666666666665,0
215,89,1.5,5
215,28,2.0,2
215,90,2.0,6
215,90,2.0,7
215,90,2.0,8
215,29,1.6666666666666665,0
215,93,2.0,5
215,94,1.6666666666666665,6
215,94,1.6666666666666665,7
215,94,1.6666666666666665,8
216,144,1.6666666666666665,14
216,144,1.6666666666666665,15
216,0,1.0,0
216,31,1.75,4
216,32,1.0,5
216,145,1.0,14
216,145,1.0,15
216,1,2.0,0
216,35,1.75,5
216,146,2.0,14
216,146,2.0,15
216,2,1.6666666666666665,0
216,38,1.75,5
216,147,2.0,14
216,147,2.0,15
216,3,1.3333333333333333,0
216,40,1.75,5
216,148,1.3333333333333333,14
216,148,1.3333333333333333,15
216,4,1.6666666666666665,0
216,42,1.25,5
216,5,1.3333333333333333,0
216,49,1.0,9
216,49,1.0,10
216,105,1.3333333333333333,12
216,149,2.0,14
216,149,2.0,15
216,7,1.6666666666666665,0
216,51,1.75,4
216,52,1.0,5
216,56,1.75,9
216,56,1.75,10
216,108,2.0,12
216,150,2.0,14
216,150,2.0,15
216,10,2.0,0
216,58,1.75,4
216,59,1.5,5
216,61,1.75,9
216,61,1.75,10
216,110,2.0,12
216,151,2.0,14
216,151,2.0,15
216,13,1.6666666666666665,0
216,63,2.0,4
216,64,1.25,5
216,66,1.25,9
216,66,1.25,10
216,112,2.0,12
216,152,2.0,14
216,152,2.0,15
216,16,1.3333333333333333,0
216,68,1.75,4
216,69,1.75,5
216,71,1.25,9
216,71,1.25,10
216,114,1.8333333333333335,12
216,153,2.0,14
216,153,2.0,15
216,19,2.0,0
216,73,1.75,4
216,74,1.75,5
216,76,1.5,9
216,76,1.5,10
216,116,2.0,12
216,154,1.6666666666666665,14
216,154,1.6666666666666665,15
216,22,1.6666666666666665,0
216,78,1.75,4
216,79,1.0,5
216,81,1.5,9
216,81,1.5,10
216,118,2.0,12
216,155,1.6666666666666665,14
216,155,1.6666666666666665,15
216,25,1.0,0
216,83,1.75,4
216,84,1.0,5
216,86,1.75,9
216,86,1.75,10
216,120,2.0,12
216,156,2.0,14
216,156,2.0,15
216,27,1.6666666666666665,0
216,88,1.75,4
216,89,1.25,5
216,122,2.0,12
216,157,2.0,14
216,157,2.0,15
216,29,1.3333333333333333,0
216,92,1.75,4
216,93,1.75,5
217,124,1.25,13
217,125,1.0,13
217,126,1.25,13
217,127,1.25,13
217,128,1.0,13
217,129,1.25,13
217,130,1.0,13
217,131,1.75,13
217,132,1.75,13
217,133,1.75,13
217,134,1.0,13
217,135,2.0,13
217,136,1.0,13
217,137,1.0,13
217,138,1.0,13
217,139,1.0,13
217,140,1.0,13
217,141,1.25,13
217,142,1.0,13
217,143,1.0,13
218,95,1.6666666666666665,11
218,96,1.3333333333333333,11
218,97,1.6666666666666665,11
218,98,1.6666666666666665,11
218,99,1.0,11
218,100,1.3333333333333333,11
218,101,1.3333333333333333,11
218,102,1.3333333333333333,11
218,103,1.6666666666666665,11
218,104,1.0,11
218,105,1.3333333333333333,12
218,106,1.3333333333333333,11
218,107,1.0,11
218,108,1.6666666666666665,12
218,109,1.6666666666666665,11
218,110,2.0,12
218,111,1.0,11
218,112,1.5,12
218,113,1.0,11
218,114,1.8333333333333335,12
218,115,2.0,11
218,116,2.0,12
218,117,2.0,11
218,118,1.5,12
218,119,1.3333333333333333,11
218,120,1.6666666666666665,12
218,121,1.6666666666666665,11
218,122,1.3333333333333333,12
218,123,1.6666666666666665,11
219,0,1.0,0
219,32,1.75,5
219,33,1.6666666666666665,6
219,33,1.6666666666666665,7
219,33,1.6666666666666665,8
219,1,1.6666666666666665,0
219,35,1.75,5
219,36,1.3333333333333333,6
219,36,1.3333333333333333,7
219,36,1.3333333333333333,8
219,2,1.3333333333333333,0
219,38,1.75,5
219,39,1.6666666666666665,6
219,39,1.6666666666666665,7
219,39,1.6666666666666665,8
219,3,1.6666666666666665,0
219,40,1.5,5
219,41,1.3333333333333333,6
219,41,1.3333333333333333,7
219,41,1.3333333333333333,8
219,4,1.3333333333333333,0
219,42,1.75,5
219,43,1.3333333333333333,6
219,43,1.3333333333333333,7
219,43,1.3333333333333333,8
219,5,1.0,0
219,44,1.6666666666666665,6
219,44,1.6666666666666665,7
219,44,1.6666666666666665,8
219,45,1.3333333333333333,6
219,45,1.3333333333333333,7
219,45,1.3333333333333333,8
219,46,1.3333333333333333,6
219,46,1.3333333333333333,7
219,46,1.3333333333333333,8
219,47,1.6666666666666665,6
219,47,1.6666666666666665,7
219,47,1.6666666666666665,8
219,48,1.6666666666666665,6
219,48,1.6666666666666665,7
219,48,1.6666666666666665,8
219,49,1.75,9
219,49,1.75,10
219,6,1.5,1
219,7,1.0,0
219,52,1.5,5
219,8,1.8,2
219,53,1.6666666666666665,6
219,53,1.6666666666666665,7
219,53,1.6666666666666665,8
219,54,1.3333333333333333,6
219,54,1.3333333333333333,7
219,54,1.3333333333333333,8
219,55,1.6666666666666665,6
219,55,1.6666666666666665,7
219,55,1.6666666666666665,8
219,56,1.25,9
219,56,1.25,10
219,9,1.25,1
219,10,1.0,0
219,59,1.75,5
219,11,2.0,2
219,60,1.6666666666666665,6
219,60,1.6666666666666665,7
219,60,1.6666666666666665,8
219,61,1.25,9
219,61,1.25,10
219,12,1.75,1
219,13,1.3333333333333333,0
219,64,1.75,5
219,14,1.1,2
219,65,1.6666666666666665,6
219,65,1.6666666666666665,7
219,65,1.6666666666666665,8
219,66,1.25,9
219,66,1.25,10
219,15,1.75,1
219,16,1.0,0
219,69,1.75,5
219,17,2.0,2
219,70,1.6666666666666665,6
219,70,1.6666666666666665,7
219,70,1.6666666666666665,8
219,71,1.25,9
219,71,1.25,10
219,18,1.5,1
219,19,1.6666666666666665,0
219,74,1.75,5
219,20,1.2,2
219,75,1.3333333333333333,6
219,75,1.3333333333333333,7
219,75,1.3333333333333333,8
219,76,1.75,9
219,76,1.75,10
219,21,1.25,1
219,22,1.0,0
219,79,2.0,5
219,23,2.0,2
219,80,1.6666666666666665,6
219,80,1.6666666666666665,7
219,80,1.6666666666666665,8
219,81,1.25,9
219,81,1.25,10
219,24,1.5,1
219,25,1.0,0
219,84,1.75,5
219,26,1.1428571428571428,2
219,85,1.6666666666666665,6
219,85,1.6666666666666665,7
219,85,1.6666666666666665,8
219,86,1.25,9
219,86,1.25,10
219,27,1.0,0
219,89,1.75,5
219,28,1.75,2
219,90,1.6666666666666665,6
219,90,1.6666666666666665,7
219,90,1.6666666666666665,8
219,29,1.0,0
219,93,1.75,5
219,94,1.6666666666666665,6
219,94,1.6666666666666665,7
219,94,1.6666666666666665,8
220,158,1.75,16
220,159,1.5,16
220,160,1.5,16
220,161,1.5,16
220,162,1.5,16
220,163,1.5,16
220,164,1.75,16
220,165,1.0,16
220,166,1.5,16
220,167,1.5,16
220,168,1.75,16
220,169,1.0,16
220,170,1.75,16
220,171,1.0,16
220,172,1.5,16
220,173,1.75,16
220,174,1.5,16
220,175,1.75,16
220,176,1.75,16
220,177,1.0,16
220,178,1.0,16
220,179,1.25,16
221,95,1.6666666666666665,11
221,96,1.6666666666666665,11
221,97,1.6666666666666665,11
221,98,1.3333333333333333,11
221,99,1.3333333333333333,11
221,100,1.6666666666666665,11
221,101,1.3333333333333333,11
221,102,1.3333333333333333,11
221,103,1.6666666666666665,11
221,104,1.0,11
221,106,1.3333333333333333,11
221,107,1.0,11
221,109,1.6666666666666665,11
221,111,1.0,11
221,113,2.0,11
221,115,2.0,11
221,117,2.0,11
221,119,1.0,11
221,121,1.0,11
221,123,1.3333333333333333,11
222,95,1.3333333333333333,11
222,33,1.3333333333333333,6
222,33,1.3333333333333333,7
222,33,1.3333333333333333,8
222,96,1.6666666666666665,11
222,36,1.3333333333333333,6
222,36,1.3333333333333333,7
222,36,1.3333333333333333,8
222,97,1.6666666666666665,11
222,39,1.6666666666666665,6
222,39,1.6666666666666665,7
222,39,1.6666666666666665,8
222,98,1.3333333333333333,11
222,41,1.3333333333333333,6
222,41,1.3333333333333333,7
222,41,1.3333333333333333,8
222,99,1.6666666666666665,11
222,43,1.3333333333333333,6
222,43,1.3333333333333333,7
222,43,1.3333333333333333,8
222,100,1.6666666666666665,11
222,44,1.3333333333333333,6
222,44,1.3333333333333333,7
222,44,1.3333333333333333,8
222,101,1.6666666666666665,11
222,45,1.6666666666666665,6
222,45,1.6666666666666665,7
222,45,1.6666666666666665,8
222,102,1.6666666666666665,11
222,46,1.3333333333333333,6
222,46,1.3333333333333333,7
222,46,1.3333333333333333,8
222,103,1.3333333333333333,11
222,47,1.6666666666666665,6
222,47,1.6666666666666665,7
222,47,1.6666666666666665,8
222,104,1.3333333333333333,11
222,48,1.6666666666666665,6
222,48,1.6666666666666665,7
222,48,1.6666666666666665,8
222,105,1.5,12
222,106,1.6666666666666665,11
222,8,1.1,2
222,53,1.0,6
222,53,1.0,7
222,53,1.0,8
222,107,1.6666666666666665,11
222,54,1.3333333333333333,6
222,54,1.3333333333333333,7
222,54,1.3333333333333333,8
222,55,1.3333333333333333,6
222,55,1.3333333333333333,7
222,55,1.3333333333333333,8
222,108,1.1666666666666667,12
222,109,1.3333333333333333,11
222,11,1.25,2
222,60,1.6666666666666665,6
222,60,1.6666666666666665,7
222,60,1.6666666666666665,8
222,110,1.1666666666666667,12
222,111,1.3333333333333333,11
222,14,1.0,2
222,65,1.3333333333333333,6
222,65,1.3333333333333333,7
222,65,1.3333333333333333,8
222,112,1.3333333333333333,12
222,113,1.6666666666666665,11
222,17,1.25,2
222,70,1.3333333333333333,6
222,70,1.3333333333333333,7
222,70,1.3333333333333333,8
222,114,1.1666666666666667,12
222,115,2.0,11
222,20,1.1,2
222,75,1.3333333333333333,6
222,75,1.3333333333333333,7
222,75,1.3333333333333333,8
222,116,1.3333333333333333,12
222,117,1.6666666666666665,11
222,23,1.5,2
222,80,1.6666666666666665,6
222,80,1.6666666666666665,7
222,80,1.6666666666666665,8
222,118,1.3333333333333333,12
222,119,1.0,11
222,26,1.1428571428571428,2
222,85,1.3333333333333333,6
222,85,1.3333333333333333,7
222,85,1.3333333333333333,8
222,120,1.3333333333333333,12
222,121,2.0,11
222,28,1.5,2
222,90,1.3333333333333333,6
222,90,1.3333333333333333,7
222,90,1.3333333333333333,8
222,122,1.1666666666666667,12
222,123,1.0,11
222,94,1.3333333333333333,6
222,94,1.3333333333333333,7
222,94,1.3333333333333333,8
223,0,1.0,0
223,95,2.0,11
223,33,2.0,6
223,33,2.0,7
223,33,2.0,8
223,1,1.3333333333333333,0
223,96,2.0,11
223,36,1.6666666666666665,6
223,36,1.6666666666666665,7
223,36,1.6666666666666665,8
223,2,1.3333333333333333,0
223,97,1.3333333333333333,11
223,39,1.0,6
223,39,1.0,7
223,39,1.0,8
223,3,2.0,0
223,98,1.0,11
223,41,1.3333333333333333,6
223,41,1.3333333333333333,7
223,41,1.3333333333333333,8
223,4,1.0,0
223,99,2.0,11
223,43,1.3333333333333333,6
223,43,1.3333333333333333,7
223,43,1.3333333333333333,8
223,5,1.6666666666666665,0
223,100,2.0,11
223,44,1.6666666666666665,6
223,44,1.6666666666666665,7
223,44,1.6666666666666665,8
223,101,2.0,11
223,45,1.3333333333333333,6
223,45,1.3333333333333333,7
223,45,1.3333333333333333,8
223,102,2.0,11
223,46,1.6666666666666665,6
223,46,1.6666666666666665,7
223,46,1.6666666666666665,8
223,103,2.0,11
223,47,1.6666666666666665,6
223,47,1.6666666666666665,7
223,47,1.6666666666666665,8
223,104,1.0,11
223,48,1.3333333333333333,6
223,48,1.3333333333333333,7
223,48,1.3333333333333333,8
223,49,1.5,9
223,49,1.5,10
223,105,1.8333333333333335,12
223,7,1.6666666666666665,0
223,106,1.6666666666666665,11
223,8,1.1,2
223,53,1.6666666666666665,6
223,53,1.6666666666666665,7
223,53,1.6666666666666665,8
223,107,2.0,11
223,54,1.6666666666666665,6
223,54,1.6666666666666665,7
223,54,1.6666666666666665,8
223,55,1.6666666666666665,6
223,55,1.6666666666666665,7
223,55,1.6666666666666665,8
223,56,1.25,9
223,56,1.25,10
223,108,2.0,12
223,10,1.0,0
223,109,1.0,11
223,11,1.25,2
223,60,1.0,6
223,60,1.0,7
223,60,1.0,8
223,61,1.25,9
223,61,1.25,10
223,110,1.8333333333333335,12
223,13,2.0,0
223,111,1.6666666666666665,11
223,14,1.1,2
223,65,1.6666666666666665,6
223,65,1.6666666666666665,7
223,65,1.6666666666666665,8
223,66,1.25,9
223,66,1.25,10
223,112,2.0,12
223,16,1.0,0
223,113,1.3333333333333333,11
223,17,1.25,2
223,70,1.6666666666666665,6
223,70,1.6666666666666665,7
223,70,1.6666666666666665,8
223,71,1.25,9
223,71,1.25,10
223,114,2.0,12
223,19,1.0,0
223,115,2.0,11
223,20,1.0,2
223,75,1.3333333333333333,6
223,75,1.3333333333333333,7
223,75,1.3333333333333333,8
223,76,1.25,9
223,76,1.25,10
223,116,1.8333333333333335,12
223,22,1.0,0
223,117,2.0,11
223,23,1.0,2
223,80,1.6666666666666665,6
223,80,1.6666666666666665,7
223,80,1.6666666666666665,8
223,81,1.5,9
223,81,1.5,10
223,118,1.8333333333333335,12
223,25,1.0,0
223,119,1.0,11
223,26,1.0,2
223,85,1.3333333333333333,6
223,85,1.3333333333333333,7
223,85,1.3333333333333333,8
223,86,1.25,9
223,86,1.25,10
223,120,1.8333333333333335,12
223,27,1.0,0
223,121,2.0,11
223,28,1.0,2
223,90,1.6666666666666665,6
223,90,1.6666666666666665,7
223,90,1.6666666666666665,8
223,122,2.0,12
223,29,1.0,0
223,123,2.0,11
223,94,2.0,6
223,94,2.0,7
223,94,2.0,8
224,124,1.25,13
224,31,2.0,4
224,33,2.0,6
224,33,2.0,7
224,33,2.0,8
224,125,1.75,13
224,36,1.0,6
224,36,1.0,7
224,36,1.0,8
224,126,1.5,13
224,39,1.3333333333333333,6
224,39,1.3333333333333333,7
224,39,1.3333333333333333,8
224,127,1.75,13
224,41,1.0,6
224,41,1.0,7
224,41,1.0,8
224,128,1.0,13
224,43,1.3333333333333333,6
224,43,1.3333333333333333,7
224,43,1.3333333333333333,8
224,129,1.0,13
224,44,1.3333333333333333,6
224,44,1.3333333333333333,7
224,44,1.3333333333333333,8
224,130,1.0,13
224,45,1.3333333333333333,6
224,45,1.3333333333333333,7
224,45,1.3333333333333333,8
224,131,2.0,13
224,46,1.6666666666666665,6
224,46,1.6666666666666665,7
224,46,1.6666666666666665,8
224,132,2.0,13
224,47,2.0,6
224,47,2.0,7
224,47,2.0,8
224,133,1.75,13
224,48,1.0,6
224,48,1.0,7
224,48,1.0,8
224,49,1.5,9
224,49,1.5,10
224,105,1.3333333333333333,12
224,134,1.75,13
224,51,1.75,4
224,8,1.2,2
224,53,1.3333333333333333,6
224,53,1.3333333333333333,7
224,53,1.3333333333333333,8
224,135,1.75,13
224,54,1.0,6
224,54,1.0,7
224,54,1.0,8
224,55,1.6666666666666665,6
224,55,1.6666666666666665,7
224,55,1.6666666666666665,8
224,56,1.0,9
224,56,1.0,10
224,108,1.1666666666666667,12
224,136,1.0,13
224,58,2.0,4
224,11,1.75,2
224,60,2.0,6
224,60,2.0,7
224,60,2.0,8
224,61,1.75,9
224,61,1.75,10
224,110,1.1666666666666667,12
224,137,2.0,13
224,63,2.0,4
224,14,1.1,2
224,65,2.0,6
224,65,2.0,7
224,65,2.0,8
224,66,1.75,9
224,66,1.75,10
224,112,1.3333333333333333,12
224,138,2.0,13
224,68,1.0,4
224,17,1.75,2
224,70,2.0,6
224,70,2.0,7
224,70,2.0,8
224,71,1.5,9
224,71,1.5,10
224,114,1.1666666666666667,12
224,139,2.0,13
224,73,1.25,4
224,20,1.2,2
224,75,1.3333333333333333,6
224,75,1.3333333333333333,7
224,75,1.3333333333333333,8
224,76,1.5,9
224,76,1.5,10
224,116,1.0,12
224,140,1.75,13
224,78,2.0,4
224,23,1.75,2
224,80,2.0,6
224,80,2.0,7
224,80,2.0,8
224,81,1.0,9
224,81,1.0,10
224,118,1.0,12
224,141,1.0,13
224,83,1.75,4
224,26,1.1428571428571428,2
224,85,1.6666666666666665,6
224,85,1.6666666666666665,7
224,85,1.6666666666666665,8
224,86,1.5,9
224,86,1.5,10
224,120,1.0,12
224,142,1.0,13
224,88,1.5,4
224,28,1.75,2
224,90,1.6666666666666665,6
224,90,1.6666666666666665,7
224,90,1.6666666666666665,8
224,122,1.0,12
224,143,1.0,13
224,92,2.0,4
224,94,2.0,6
224,94,2.0,7
224,94,2.0,8
225,144,2.0,14
225,144,2.0,15
225,0,1.0,0
225,31,1.5,4
225,32,1.75,5
225,145,1.3333333333333333,14
225,145,1.3333333333333333,15
225,1,1.3333333333333333,0
225,35,1.25,5
225,146,1.6666666666666665,14
225,146,1.6666666666666665,15
225,2,1.3333333333333333,0
225,38,1.5,5
225,147,1.3333333333333333,14
225,147,1.3333333333333333,15
225,3,1.6666666666666665,0
225,40,1.75,5
225,148,1.3333333333333333,14
225,148,1.3333333333333333,15
225,4,1.3333333333333333,0
225,42,1.25,5
225,5,1.6666666666666665,0
225,49,1.5,9
225,49,1.5,10
225,105,1.8333333333333335,12
225,149,1.6666666666666665,14
225,149,1.6666666666666665,15
225,7,1.6666666666666665,0
225,51,1.75,4
225,52,1.5,5
225,56,1.25,9
225,56,1.25,10
225,108,1.8333333333333335,12
225,150,2.0,14
225,150,2.0,15
225,10,1.6666666666666665,0
225,58,1.5,4
225,59,1.75,5
225,61,1.75,9
225,61,1.75,10
225,110,1.6666666666666665,12
225,151,1.6666666666666665,14
225,151,1.6666666666666665,15
225,13,2.0,0
225,63,2.0,4
225,64,1.5,5
225,66,1.75,9
225,66,1.75,10
225,112,1.8333333333333335,12
225,152,1.6666666666666665,14
225,152,1.6666666666666665,15
225,16,1.3333333333333333,0
225,68,1.5,4
225,69,1.75,5
225,71,1.5,9
225,71,1.5,10
225,114,1.6666666666666665,12
225,153,2.0,14
225,153,2.0,15
225,19,2.0,0
225,73,1.75,4
225,74,1.75,5
225,76,1.5,9
225,76,1.5,10
225,116,1.8333333333333335,12
225,154,1.6666666666666665,14
225,154,1.6666666666666665,15
225,22,1.3333333333333333,0
225,78,1.5,4
225,79,1.25,5
225,81,1.75,9
225,81,1.75,10
225,118,1.5,12
225,155,1.6666666666666665,14
225,155,1.6666666666666665,15
225,25,1.0,0
225,83,1.25,4
225,84,1.5,5
225,86,1.75,9
225,86,1.75,10
225,120,1.6666666666666665,12
225,156,2.0,14
225,156,2.0,15
225,27,1.0,0
225,88,1.75,4
225,89,1.25,5
225,122,1.6666666666666665,12
225,157,1.6666666666666665,14
225,157,1.6666666666666665,15
225,29,1.0,0
225,92,1.75,4
225,93,1.5,5
226,0,1.3333333333333333,0
226,32,1.5,5
226,33,1.6666666666666665,6
226,33,1.6666666666666665,7
226,33,1.6666666666666665,8
226,1,2.0,0
226,35,1.75,5
226,36,1.6666666666666665,6
226,36,1.6666666666666665,7
226,36,1.6666666666666665,8
226,2,2.0,0
226,38,1.5,5
226,39,2.0,6
226,39,2.0,7
226,39,2.0,8
226,3,2.0,0
226,40,1.0,5
226,41,1.6666666666666665,6
226,41,1.6666666666666665,7
226,41,1.6666666666666665,8
226,4,1.3333333333333333,0
226,42,1.75,5
226,43,2.0,6
226,43,2.0,7
226,43,2.0,8
226,5,1.6666666666666665,0
226,44,1.3333333333333333,6
226,44,1.3333333333333333,7
226,44,1.3333333333333333,8
226,45,2.0,6
226,45,2.0,7
226,45,2.0,8
226,46,2.0,6
226,46,2.0,7
226,46,2.0,8
226,47,2.0,6
226,47,2.0,7
226,47,2.0,8
226,48,1.6666666666666665,6
226,48,1.6666666666666665,7
226,48,1.6666666666666665,8
226,49,1.25,9
226,49,1.25,10
226,6,1.25,1
226,7,1.6666666666666665,0
226,52,1.25,5
226,8,1.0,2
226,53,1.3333333333333333,6
226,53,1.3333333333333333,7
226,53,1.3333333333333333,8
226,54,2.0,6
226,54,2.0,7
226,54,2.0,8
226,55,1.0,6
226,55,1.0,7
226,55,1.0,8
226,56,1.25,9
226,56,1.25,10
226,9,1.25,1
226,10,1.3333333333333333,0
226,59,1.25,5
226,11,1.25,2
226,60,2.0,6
226,60,2.0,7
226,60,2.0,8
226,61,1.75,9
226,61,1.75,10
226,12,1.75,1
226,13,2.0,0
226,64,1.5,5
226,14,1.2,2
226,65,1.3333333333333333,6
226,65,1.3333333333333333,7
226,65,1.3333333333333333,8
226,66,1.75,9
226,66,1.75,10
226,15,1.75,1
226,16,1.3333333333333333,0
226,69,1.5,5
226,17,1.75,2
226,70,1.6666666666666665,6
226,70,1.6666666666666665,7
226,70,1.6666666666666665,8
226,71,1.25,9
226,71,1.25,10
226,18,1.5,1
226,19,1.3333333333333333,0
226,74,1.0,5
226,20,1.4,2
226,75,1.6666666666666665,6
226,75,1.6666666666666665,7
226,75,1.6666666666666665,8
226,76,2.0,9
226,76,2.0,10
226,21,1.75,1
226,22,1.6666666666666665,0
226,79,1.0,5
226,23,1.5,2
226,80,1.6666666666666665,6
226,80,1.6666666666666665,7
226,80,1.6666666666666665,8
226,81,1.5,9
226,81,1.5,10
226,24,1.75,1
226,25,1.0,0
226,84,1.25,5
226,26,1.1428571428571428,2
226,85,1.6666666666666665,6
226,85,1.6666666666666665,7
226,85,1.6666666666666665,8
226,86,2.0,9
226,86,2.0,10
226,27,1.0,0
226,89,1.25,5
226,28,1.5,2
226,90,1.3333333333333333,6
226,90,1.3333333333333333,7
226,90,1.3333333333333333,8
226,29,1.0,0
226,93,1.25,5
226,94,1.6666666666666665,6
226,94,1.6666666666666665,7
226,94,1.6666666666666665,8
227,0,1.3333333333333333,0
227,32,1.25,5
227,33,1.6666666666666665,6
227,33,1.6666666666666665,7
227,33,1.6666666666666665,8
227,1,2.0,0
227,35,1.25,5
227,36,1.3333333333333333,6
227,36,1.3333333333333333,7
227,36,1.3333333333333333,8
227,2,2.0,0
227,38,1.0,5
227,39,2.0,6
227,39,2.0,7
227,39,2.0,8
227,3,2.0,0
227,40,1.0,5
227,41,1.3333333333333333,6
227,41,1.3333333333333333,7
227,41,1.3333333333333333,8
227,4,1.6666666666666665,0
227,42,1.5,5
227,43,1.3333333333333333,6
227,43,1.3333333333333333,7
227,43,1.3333333333333333,8
227,5,1.6666666666666665,0
227,44,1.3333333333333333,6
227,44,1.3333333333333333,7
227,44,1.3333333333333333,8
227,45,2.0,6
227,45,2.0,7
227,45,2.0,8
227,46,1.6666666666666665,6
227,46,1.6666666666666665,7
227,46,1.6666666666666665,8
227,47,1.3333333333333333,6
227,47,1.3333333333333333,7
227,47,1.3333333333333333,8
227,48,1.3333333333333333,6
227,48,1.3333333333333333,7
227,48,1.3333333333333333,8
227,49,1.25,9
227,49,1.25,10
227,6,1.0,1
227,7,2.0,0
227,52,1.0,5
227,8,1.1,2
227,53,1.0,6
227,53,1.0,7
227,53,1.0,8
227,54,2.0,6
227,54,2.0,7
227,54,2.0,8
227,55,1.0,6
227,55,1.0,7
227,55,1.0,8
227,56,1.25,9
