user_id,item_id,dimension_id,correct
238,100,8,1.02
238,101,8,1.62
238,102,8,1.66
238,103,8,1.84
238,104,8,1.21
238,105,8,1.06
238,106,8,1.0
238,107,8,1.22
238,108,8,1.8800000000000001
238,109,8,1.85
238,110,8,1.3900000000000001
238,111,8,1.1
238,112,8,1.8
238,113,8,1.0
238,114,8,1.84
238,115,8,1.8
239,0,0,1.92
239,1,0,1.63
239,2,0,1.35
239,3,0,1.47
239,4,0,1.58
239,5,0,1.14
239,6,0,1.52
239,7,0,1.53
239,8,0,1.58
239,9,0,1.49
239,10,0,1.74
239,11,0,1.58
239,12,0,1.0
239,13,0,1.1
239,14,0,1.72
239,15,1,1.53
239,16,1,1.4
239,17,1,1.37
239,18,1,1.8599999999999999
239,19,1,1.94
239,20,1,1.12
239,21,1,1.46
239,22,1,1.27
239,23,1,1.0
239,24,1,1.3
239,25,1,1.23
239,26,1,1.08
239,27,1,1.0
239,28,2,1.01
239,29,2,1.52
239,30,2,1.01
239,31,2,1.9
239,32,2,1.0
239,33,2,1.37
239,34,2,1.49
239,35,2,1.0
239,36,2,1.0
239,37,2,1.7
239,38,2,1.06
239,39,3,1.1
239,40,3,1.05
239,41,3,1.33
239,42,3,1.51
239,43,3,1.3399999999999999
239,44,3,1.37
239,45,3,1.0
239,46,3,1.03
239,47,3,1.2
239,48,3,1.54
239,49,3,1.14
239,50,3,1.46
239,51,3,1.14
239,52,3,1.3
239,53,4,2.0
239,54,4,1.24
239,55,4,1.04
239,56,4,1.54
239,57,4,1.23
239,58,4,1.23
239,59,4,1.16
239,60,4,1.38
239,61,4,1.1099999999999999
239,62,4,1.14
239,63,4,1.84
239,64,4,1.15
239,65,5,1.27
239,66,5,1.03
239,67,5,1.08
239,68,5,1.6400000000000001
239,69,5,1.46
239,70,5,1.1
239,71,5,1.1
239,72,5,1.56
239,73,5,1.5
239,74,5,1.16
239,75,5,1.4
239,76,5,1.02
239,77,6,1.22
239,78,6,1.81
239,79,6,1.7
239,80,6,1.56
239,81,6,1.04
239,82,6,1.16
239,83,6,1.38
239,84,6,1.66
239,85,6,1.32
239,86,6,1.32
239,87,7,1.26
239,88,7,1.12
239,89,7,1.03
239,90,7,1.43
239,91,7,1.0
239,92,7,1.2
239,93,7,1.21
239,94,7,1.46
239,95,7,1.0
239,96,7,1.13
239,97,7,1.0
239,98,8,1.01
239,99,8,1.18
239,100,8,1.05
239,101,8,1.85
239,102,8,1.3599999999999999
239,103,8,1.65
239,104,8,1.21
239,105,8,1.0
239,106,8,1.07
239,107,8,1.25
239,108,8,1.13
239,109,8,1.8
239,110,8,1.31
239,111,8,1.1
239,112,8,1.0
239,113,8,1.0
239,114,8,1.3
239,115,8,1.13
240,0,0,1.0
240,1,0,1.0
240,2,0,1.3900000000000001
240,3,0,1.79
240,4,0,2.0
240,5,0,1.58
240,6,0,1.1
240,7,0,1.99
240,8,0,1.8699999999999999
240,9,0,2.0
240,10,0,2.0
240,11,0,1.8
240,12,0,1.0
240,13,0,1.27
240,14,0,1.1800000000000002
240,15,1,1.69
240,16,1,1.77
240,17,1,1.58
240,18,1,1.53
240,19,1,1.55
240,20,1,1.83
240,21,1,2.0
240,22,1,1.0
240,23,1,1.54
240,24,1,2.0
240,25,1,1.54
240,26,1,2.0
240,27,1,1.09
240,28,2,1.69
240,29,2,1.6099999999999999
240,30,2,1.69
240,31,2,1.78
240,32,2,1.23
240,33,2,1.55
240,34,2,1.68
240,35,2,1.18
240,36,2,1.04
240,37,2,1.19
240,38,2,1.12
240,39,3,1.0
240,40,3,1.57
240,41,3,1.56
240,42,3,1.79
240,43,3,1.59
240,44,3,1.14
240,45,3,1.0
240,46,3,1.0
240,47,3,1.58
240,48,3,1.0
240,49,3,1.08
240,50,3,1.19
240,51,3,1.83
240,52,3,1.72
240,53,4,1.99
240,54,4,1.17
240,55,4,1.0
240,56,4,1.76
240,57,4,1.74
240,58,4,1.0
240,59,4,1.91
240,60,4,1.57
240,61,4,1.01
240,62,4,1.21
240,63,4,2.0
240,64,4,1.04
240,65,5,1.11
240,66,5,1.6099999999999999
240,67,5,1.0
240,68,5,1.42
240,69,5,1.13
240,70,5,1.75
240,71,5,1.0
240,72,5,1.0
240,73,5,1.68
240,74,5,1.06
240,75,5,1.44
240,76,5,1.65
240,77,6,1.62
240,78,6,1.0
240,79,6,1.23
240,80,6,1.69
240,81,6,1.0
240,82,6,1.17
240,83,6,1.0
240,84,6,1.16
240,85,6,1.55
240,86,6,1.07
240,87,7,1.73
240,88,7,1.3900000000000001
240,89,7,1.06
240,90,7,1.6400000000000001
240,91,7,1.0
240,92,7,1.17
240,93,7,1.4
240,94,7,1.54
240,95,7,1.74
240,96,7,1.84
240,97,7,1.99
240,98,8,1.4
240,99,8,1.55
240,100,8,1.3399999999999999
240,101,8,1.47
240,102,8,1.0
240,103,8,1.6099999999999999
240,104,8,1.28
240,105,8,1.84
240,106,8,1.45
240,107,8,1.6400000000000001
240,108,8,2.0
240,109,8,1.38
240,110,8,1.41
240,111,8,1.0
240,112,8,1.8599999999999999
240,113,8,1.0
240,114,8,1.04
240,115,8,1.79
241,0,0,1.68
241,1,0,1.77
241,2,0,1.78
241,3,0,1.25
241,4,0,1.14
241,5,0,1.66
241,6,0,1.72
241,7,0,1.67
241,8,0,1.2
241,9,0,1.69
241,10,0,1.05
241,11,0,1.66
241,12,0,1.73
241,13,0,1.73
241,14,0,1.28
241,15,1,1.6400000000000001
241,16,1,1.83
241,17,1,1.28
241,18,1,1.59
241,19,1,1.7
241,20,1,1.43
241,21,1,1.06
241,22,1,1.09
241,23,1,1.03
241,24,1,1.78
241,25,1,1.28
241,26,1,1.75
241,27,1,1.66
241,28,2,1.09
241,29,2,1.78
241,30,2,1.78
241,31,2,1.83
241,32,2,1.16
241,33,2,1.68
241,34,2,1.27
241,35,2,1.2
241,36,2,1.08
241,37,2,1.21
241,38,2,1.73
241,39,3,1.13
241,40,3,1.19
241,41,3,1.06
241,42,3,1.78
241,43,3,1.1
241,44,3,1.16
241,45,3,1.83
241,46,3,1.06
241,47,3,1.77
241,48,3,1.13
241,49,3,1.83
241,50,3,1.17
241,51,3,1.68
241,52,3,1.7
241,53,4,1.83
241,54,4,1.16
241,55,4,1.18
241,56,4,1.26
241,57,4,1.65
241,58,4,1.76
241,59,4,1.69
241,60,4,1.11
241,61,4,1.28
241,62,4,1.65
241,63,4,1.26
241,64,4,1.25
241,65,5,1.06
241,66,5,1.7
241,67,5,1.07
241,68,5,1.41
241,69,5,1.11
241,70,5,1.65
241,71,5,1.15
241,72,5,1.12
241,73,5,1.0
241,74,5,1.12
241,75,5,1.3399999999999999
241,76,5,1.29
241,77,6,2.0
241,78,6,1.74
241,79,6,1.65
241,80,6,1.2
241,81,6,1.17
241,82,6,1.15
241,83,6,1.75
241,84,6,1.69
241,85,6,1.11
241,86,6,1.22
241,87,7,1.32
241,88,7,1.69
241,89,7,1.08
241,90,7,1.16
241,91,7,1.0
241,92,7,1.0
241,93,7,1.27
241,94,7,1.18
241,95,7,1.21
241,96,7,1.23
241,97,7,1.24
241,98,8,1.74
241,99,8,1.67
241,100,8,1.08
241,101,8,1.29
241,102,8,1.19
241,103,8,1.78
241,104,8,1.1800000000000002
241,105,8,1.15
241,106,8,1.18
241,107,8,1.7
241,108,8,1.79
241,109,8,1.18
241,110,8,1.3599999999999999
241,111,8,1.23
241,112,8,1.7
241,113,8,1.78
241,114,8,1.0
241,115,8,1.28
242,0,0,1.0
242,1,0,1.0
242,2,0,1.01
242,3,0,1.0
242,4,0,1.0
242,5,0,1.0
242,6,0,1.0
242,7,0,1.0
242,8,0,1.52
242,9,0,1.0
242,10,0,1.05
242,11,0,1.0
242,12,0,1.0
242,13,0,1.0
242,14,0,2.0
242,15,1,1.06
242,16,1,1.0
242,17,1,1.0
242,18,1,1.7
242,19,1,1.72
242,20,1,1.0
242,21,1,1.0
242,22,1,1.0
242,23,1,1.0
242,24,1,1.0
242,25,1,1.06
242,26,1,1.0
242,27,1,1.01
242,28,2,1.0
242,29,2,1.0
242,30,2,1.0
242,31,2,1.0
242,32,2,1.05
242,33,2,2.0
242,34,2,1.04
242,35,2,1.03
242,36,2,1.0
242,37,2,1.03
242,38,2,1.0
242,39,3,1.44
242,40,3,1.0
242,41,3,1.0
242,42,3,1.49
242,43,3,1.0
242,44,3,1.08
242,45,3,1.0
242,46,3,1.0
242,47,3,1.0
242,48,3,1.0
242,49,3,1.06
242,50,3,1.0
242,51,3,1.5
242,52,3,1.0
242,53,4,1.73
242,54,4,1.0
242,55,4,1.0
242,56,4,1.0
242,57,4,1.0
242,58,4,1.1
242,59,4,1.48
242,60,4,1.09
242,61,4,1.1300000000000001
242,62,4,1.73
242,63,4,1.0
242,64,4,1.0
242,65,5,1.75
242,66,5,1.0
242,67,5,1.0
242,68,5,1.62
242,69,5,1.55
242,70,5,1.0
242,71,5,1.04
242,72,5,1.0
242,73,5,1.0
242,74,5,1.51
242,75,5,1.01
242,76,5,1.0
242,77,6,1.0
242,78,6,1.12
242,79,6,1.53
242,80,6,1.45
242,81,6,1.0
242,82,6,1.0
242,83,6,1.7
242,84,6,1.0
242,85,6,1.0
242,86,6,1.74
242,87,7,1.0
242,88,7,1.33
242,89,7,1.0
242,90,7,1.05
242,91,7,1.0
242,92,7,1.0
242,93,7,1.0
242,94,7,1.0
242,95,7,1.51
242,96,7,1.8699999999999999
242,97,7,1.0
242,98,8,1.0
242,99,8,1.0
242,100,8,1.0
242,101,8,1.52
242,102,8,1.0
242,103,8,1.0
242,104,8,2.0
242,105,8,1.52
242,106,8,1.0
242,107,8,1.07
242,108,8,1.07
242,109,8,1.8699999999999999
242,110,8,2.0
242,111,8,1.0
242,112,8,1.0
242,113,8,1.02
242,114,8,1.0
242,115,8,1.0
243,0,0,1.58
243,1,0,1.4
243,2,0,1.22
243,3,0,1.23
243,4,0,1.7
243,5,0,1.59
243,6,0,1.33
243,7,0,1.6
243,8,0,1.04
243,9,0,1.24
243,10,0,1.69
243,11,0,1.29
243,12,0,1.14
243,13,0,1.62
243,14,0,1.65
243,15,1,1.01
243,16,1,1.3
243,17,1,1.1
243,18,1,1.6400000000000001
243,19,1,1.68
243,20,1,1.21
243,21,1,1.08
243,22,1,1.05
243,23,1,1.19
243,24,1,1.54
243,25,1,1.15
243,26,1,1.27
243,27,1,1.01
243,28,2,1.13
243,29,2,1.72
243,30,2,1.01
243,31,2,1.71
243,32,2,1.27
243,33,2,1.28
243,34,2,1.35
243,35,2,1.0
243,36,2,1.04
243,37,2,1.02
243,38,2,1.06
243,39,3,1.01
243,40,3,1.11
243,41,3,1.1
243,42,3,1.7
243,43,3,1.01
243,44,3,1.0
243,45,3,1.0
243,46,3,1.01
243,47,3,1.14
243,48,3,1.15
243,49,3,1.17
243,50,3,1.19
243,51,3,1.04
243,52,3,1.02
243,53,4,1.25
243,54,4,1.25
243,55,4,1.26
243,56,4,1.6
243,57,4,1.33
243,58,4,1.01
243,59,4,1.29
243,60,4,1.2
243,61,4,1.33
243,62,4,1.14
243,63,4,1.5
243,64,4,1.35
243,65,5,1.65
243,66,5,1.47
243,67,5,1.15
243,68,5,1.43
243,69,5,1.33
243,70,5,1.01
243,71,5,1.09
243,72,5,1.22
243,73,5,1.2
243,74,5,1.29
243,75,5,1.63
243,76,5,1.23
243,77,6,1.1
243,78,6,1.16
243,79,6,1.33
243,80,6,1.06
243,81,6,1.01
243,82,6,1.06
243,83,6,1.72
243,84,6,1.15
243,85,6,1.83
243,86,6,1.76
243,87,7,1.51
243,88,7,1.59
243,89,7,1.25
243,90,7,1.18
243,91,7,1.3399999999999999
243,92,7,1.52
243,93,7,1.21
243,94,7,1.05
243,95,7,1.07
243,96,7,1.51
243,97,7,1.14
243,98,8,1.24
243,99,8,1.22
243,100,8,1.15
243,101,8,1.48
243,102,8,1.24
243,103,8,1.07
243,104,8,1.27
243,105,8,1.09
243,106,8,1.1
243,107,8,1.1
243,108,8,1.2
243,109,8,1.74
243,110,8,1.28
243,111,8,1.16
243,112,8,1.27
243,113,8,1.11
243,114,8,1.09
243,115,8,1.16
244,0,0,1.01
244,1,0,1.01
244,2,0,1.53
244,3,0,1.5
244,4,0,1.45
244,5,0,1.54
244,6,0,1.23
244,7,0,1.5
244,8,0,1.02
244,9,0,1.5
244,10,0,1.98
244,11,0,1.5
244,12,0,1.5
244,13,0,1.32
244,14,0,1.45
244,15,1,1.91
244,16,1,1.53
244,17,1,1.13
244,18,1,1.67
244,19,1,1.78
244,20,1,1.02
244,21,1,1.77
244,22,1,1.55
244,23,1,1.08
244,24,1,1.5
244,25,1,1.5
244,26,1,1.24
244,27,1,1.65
244,28,2,1.56
244,29,2,1.53
244,30,2,1.75
244,31,2,1.58
244,32,2,1.56
244,33,2,1.59
244,34,2,1.47
244,35,2,1.33
244,36,2,1.55
244,37,2,1.57
244,38,2,1.68
244,39,3,1.97
244,40,3,1.08
244,41,3,1.08
244,42,3,1.57
244,43,3,1.11
244,44,3,1.56
244,45,3,1.92
244,46,3,1.3
244,47,3,1.21
244,48,3,1.18
244,49,3,1.22
244,50,3,1.6
244,51,3,1.43
244,52,3,1.12
244,53,4,1.59
244,54,4,1.76
244,55,4,1.02
244,56,4,1.57
244,57,4,1.35
244,58,4,1.35
244,59,4,1.2
244,60,4,1.4
244,61,4,1.04
244,62,4,1.01
244,63,4,1.92
244,64,4,1.07
244,65,5,1.04
244,66,5,1.13
244,67,5,1.5
244,68,5,1.5
244,69,5,1.51
244,70,5,1.13
244,71,5,1.3900000000000001
244,72,5,1.5
244,73,5,1.66
244,74,5,1.03
244,75,5,1.99
244,76,5,1.02
244,77,6,1.78
244,78,6,1.5
244,79,6,1.46
244,80,6,1.04
244,81,6,1.85
244,82,6,1.81
244,83,6,1.2
244,84,6,1.94
244,85,6,1.65
244,86,6,1.0
244,87,7,1.51
244,88,7,1.49
244,89,7,1.58
244,90,7,1.12
244,91,7,1.81
244,92,7,1.59
244,93,7,1.55
244,94,7,1.79
244,95,7,1.02
244,96,7,1.5
244,97,7,1.01
244,98,8,1.35
244,99,8,1.09
244,100,8,1.2
244,101,8,1.45
244,102,8,1.14
244,103,8,1.9300000000000002
244,104,8,1.38
244,105,8,1.17
244,106,8,1.21
244,107,8,1.5
244,108,8,1.68
244,109,8,1.42
244,110,8,1.62
244,111,8,1.42
244,112,8,1.5
244,113,8,1.5
244,114,8,1.5
244,115,8,1.56
245,0,0,1.27
245,1,0,1.65
245,2,0,1.65
245,3,0,1.3
245,4,0,1.77
245,5,0,1.35
245,6,0,1.6400000000000001
245,7,0,1.78
245,8,0,1.05
245,9,0,1.7
245,10,0,1.77
245,11,0,2.0
245,12,0,1.3900000000000001
245,13,0,1.28
245,14,0,1.1800000000000002
245,15,1,1.98
245,16,1,1.67
245,17,1,1.97
245,18,1,1.17
245,19,1,1.42
245,20,1,1.28
245,21,1,1.62
245,22,1,1.75
245,23,1,1.6400000000000001
245,24,1,1.11
245,25,1,1.7
245,26,1,1.31
245,27,1,1.3599999999999999
245,28,2,1.66
245,29,2,1.3
245,30,2,1.75
245,31,2,1.65
245,32,2,1.7
245,33,2,1.35
245,34,2,1.69
245,35,2,1.75
245,36,2,1.7
245,37,2,1.72
245,38,2,1.99
245,39,3,1.2
245,40,3,1.75
245,41,3,1.69
245,42,3,1.6
245,43,3,1.67
245,44,3,1.83
245,45,3,1.8199999999999998
245,46,3,1.28
245,47,3,1.63
245,48,3,1.29
245,49,3,1.76
245,50,3,1.6400000000000001
245,51,3,1.18
245,52,3,1.78
245,53,4,1.76
245,54,4,1.62
245,55,4,1.68
245,56,4,1.8199999999999998
245,57,4,1.7
245,58,4,1.63
245,59,4,1.8699999999999999
245,60,4,1.66
245,61,4,1.41
245,62,4,1.35
245,63,4,1.29
245,64,4,1.3
245,65,5,1.18
245,66,5,1.29
245,67,5,1.31
245,68,5,1.33
245,69,5,1.6
245,70,5,1.15
245,71,5,1.73
245,72,5,1.7
245,73,5,1.74
245,74,5,1.16
245,75,5,1.17
245,76,5,1.68
245,77,6,2.0
245,78,6,1.98
245,79,6,1.15
245,80,6,1.24
245,81,6,1.11
245,82,6,1.77
245,83,6,1.12
245,84,6,1.94
245,85,6,1.83
245,86,6,1.03
245,87,7,1.3900000000000001
245,88,7,1.83
245,89,7,1.73
245,90,7,1.24
245,91,7,1.28
245,92,7,1.65
245,93,7,1.65
245,94,7,1.44
245,95,7,1.68
245,96,7,1.76
245,97,7,1.67
245,98,8,1.75
245,99,8,1.69
245,100,8,1.8900000000000001
245,101,8,1.24
245,102,8,1.85
245,103,8,1.91
245,104,8,1.69
245,105,8,1.3900000000000001
245,106,8,1.83
245,107,8,1.66
245,108,8,1.75
245,109,8,1.3
245,110,8,1.37
245,111,8,1.85
245,112,8,1.6400000000000001
245,113,8,1.96
245,114,8,1.8199999999999998
245,115,8,1.3399999999999999
246,0,0,1.01
246,1,0,1.79
246,2,0,1.43
246,3,0,1.99
246,4,0,1.46
246,5,0,1.54
246,6,0,1.01
246,7,0,1.52
246,8,0,1.0
246,9,0,1.37
246,10,0,1.68
246,11,0,1.3
246,12,0,1.51
246,13,0,1.02
246,14,0,1.28
246,15,1,1.49
246,16,1,1.01
246,17,1,1.02
246,18,1,1.55
246,19,1,1.53
246,20,1,1.01
246,21,1,1.0
246,22,1,1.01
246,23,1,1.06
246,24,1,1.0
246,25,1,1.02
246,26,1,1.06
246,27,1,1.0
246,28,2,1.01
246,29,2,1.53
246,30,2,1.33
246,31,2,1.37
246,32,2,1.65
246,33,2,1.01
246,34,2,1.7
246,35,2,1.53
246,36,2,1.69
246,37,2,1.7
246,38,2,1.55
246,39,3,1.53
246,40,3,1.5
246,41,3,1.01
246,42,3,1.15
246,43,3,1.3399999999999999
246,44,3,1.6
246,45,3,1.6
246,46,3,1.11
246,47,3,1.01
246,48,3,1.66
246,49,3,1.05
246,50,3,1.29
246,51,3,1.04
246,52,3,1.01
246,53,4,1.51
246,54,4,1.3399999999999999
246,55,4,1.14
246,56,4,1.08
246,57,4,1.38
246,58,4,1.01
246,59,4,1.05
246,60,4,1.53
246,61,4,1.1199999999999999
246,62,4,1.01
246,63,4,1.53
246,64,4,1.01
246,65,5,1.48
246,66,5,1.53
246,67,5,1.0
246,68,5,1.5
246,69,5,1.28
246,70,5,1.33
246,71,5,1.54
246,72,5,1.38
246,73,5,1.3
246,74,5,1.46
246,75,5,1.24
246,76,5,1.3599999999999999
246,77,6,1.67
246,78,6,1.9300000000000002
246,79,6,1.26
246,80,6,1.55
246,81,6,1.8900000000000001
246,82,6,1.8699999999999999
246,83,6,1.3599999999999999
246,84,6,1.58
246,85,6,1.65
246,86,6,1.45
246,87,7,1.32
246,88,7,1.67
246,89,7,1.06
246,90,7,1.21
246,91,7,1.01
246,92,7,1.04
246,93,7,1.4
246,94,7,1.45
246,95,7,1.07
246,96,7,1.04
246,97,7,1.32
246,98,8,1.12
246,99,8,1.19
246,100,8,1.11
246,101,8,1.72
246,102,8,1.03
246,103,8,1.16
246,104,8,1.43
246,105,8,1.02
246,106,8,1.02
246,107,8,1.06
246,108,8,1.13
246,109,8,1.66
246,110,8,1.35
246,111,8,1.23
246,112,8,1.09
246,113,8,1.48
246,114,8,1.09
246,115,8,1.07
247,0,0,1.9
247,1,0,1.8
247,2,0,1.8
247,3,0,1.65
247,4,0,1.74
247,5,0,1.81
247,6,0,1.91
247,7,0,1.9
247,8,0,1.94
247,9,0,1.8
247,10,0,1.81
247,11,0,1.12
247,12,0,1.07
247,13,0,1.73
247,14,0,1.29
247,15,1,1.8699999999999999
247,16,1,1.65
247,17,1,1.24
247,18,1,1.8599999999999999
247,19,1,1.32
247,20,1,1.8699999999999999
247,21,1,1.8199999999999998
247,22,1,1.16
247,23,1,1.12
247,24,1,1.79
247,25,1,1.22
247,26,1,1.8900000000000001
247,27,1,1.14
247,28,2,1.78
247,29,2,1.8599999999999999
247,30,2,1.2
247,31,2,1.78
247,32,2,1.9
247,33,2,1.9
247,34,2,1.16
247,35,2,1.81
247,36,2,1.8800000000000001
247,37,2,1.22
247,38,2,1.78
247,39,3,1.8
247,40,3,1.37
247,41,3,1.16
247,42,3,1.79
247,43,3,1.91
247,44,3,1.26
247,45,3,1.07
247,46,3,1.38
247,47,3,1.69
247,48,3,1.79
247,49,3,1.17
247,50,3,1.8
247,51,3,1.8199999999999998
247,52,3,1.11
247,53,4,1.77
247,54,4,1.8
247,55,4,1.18
247,56,4,1.62
247,57,4,1.24
247,58,4,1.09
247,59,4,1.15
247,60,4,1.81
247,61,4,1.22
247,62,4,1.38
247,63,4,1.3
247,64,4,1.77
247,65,5,1.8800000000000001
247,66,5,1.74
247,67,5,1.81
247,68,5,1.8199999999999998
247,69,5,1.8800000000000001
247,70,5,1.83
247,71,5,1.73
247,72,5,1.27
247,73,5,1.68
247,74,5,1.83
247,75,5,1.08
247,76,5,1.83
247,77,6,1.92
247,78,6,1.84
247,79,6,1.92
247,80,6,1.24
247,81,6,1.75
247,82,6,1.08
247,83,6,1.1
247,84,6,1.74
247,85,6,1.83
247,86,6,1.06
247,87,7,1.8699999999999999
247,88,7,1.8800000000000001
247,89,7,1.78
247,90,7,1.8199999999999998
247,91,7,1.8199999999999998
247,92,7,1.78
247,93,7,1.95
247,94,7,1.85
247,95,7,1.7
247,96,7,1.23
247,97,7,1.76
247,98,8,1.04
247,99,8,1.77
247,100,8,1.23
247,101,8,1.8199999999999998
247,102,8,1.26
247,103,8,1.8699999999999999
247,104,8,1.16
247,105,8,1.81
247,106,8,1.13
247,107,8,1.74
247,108,8,1.14
247,109,8,1.8199999999999998
247,110,8,1.1800000000000002
247,111,8,1.19
247,112,8,1.12
247,113,8,1.83
247,114,8,1.11
247,115,8,1.38
248,0,0,1.12
248,1,0,1.03
248,2,0,1.05
248,3,0,1.12
248,4,0,1.0
248,5,0,1.45
248,6,0,1.0
248,7,0,1.8900000000000001
248,8,0,1.03
248,9,0,1.38
248,10,0,1.92
248,11,0,1.0
248,12,0,1.05
248,13,0,1.0
248,14,0,1.19
248,15,1,1.0
248,16,1,1.06
248,17,1,1.23
248,18,1,1.8199999999999998
248,19,1,2.0
248,20,1,1.03
248,21,1,1.0
248,22,1,1.0
248,23,1,1.47
248,24,1,1.1
248,25,1,2.0
248,26,1,1.0
248,27,1,1.0
248,28,2,1.74
248,29,2,1.9300000000000002
248,30,2,2.0
248,31,2,1.09
248,32,2,1.81
248,33,2,1.8699999999999999
248,34,2,1.1300000000000001
248,35,2,1.25
248,36,2,1.69
248,37,2,1.45
248,38,2,1.84
248,39,3,1.0
248,40,3,1.13
248,41,3,1.92
248,42,3,1.92
248,43,3,1.0
248,44,3,1.3900000000000001
248,45,3,1.9
248,46,3,1.11
248,47,3,1.0
248,48,3,1.09
248,49,3,1.9
248,50,3,1.9
248,51,3,1.0
248,52,3,1.9
248,53,4,1.06
248,54,4,1.7
248,55,4,1.01
248,56,4,2.0
248,57,4,1.7
248,58,4,1.8199999999999998
248,59,4,2.0
248,60,4,1.78
248,61,4,1.03
248,62,4,1.0
248,63,4,1.44
248,64,4,1.07
248,65,5,1.0
248,66,5,1.0
248,67,5,1.07
248,68,5,1.15
248,69,5,1.19
248,70,5,1.0
248,71,5,1.09
248,72,5,1.2
248,73,5,1.29
248,74,5,1.03
248,75,5,1.0
248,76,5,1.0
248,77,6,1.21
248,78,6,1.0
248,79,6,1.05
248,80,6,1.02
248,81,6,1.01
248,82,6,1.0
248,83,6,1.99
248,84,6,1.02
248,85,6,1.02
248,86,6,1.27
248,87,7,2.0
248,88,7,2.0
248,89,7,1.94
248,90,7,1.53
248,91,7,2.0
248,92,7,1.9
248,93,7,1.8800000000000001
248,94,7,1.21
248,95,7,1.3
248,96,7,1.85
248,97,7,2.0
248,98,8,1.44
248,99,8,1.04
248,100,8,1.71
248,101,8,1.65
248,102,8,1.18
248,103,8,1.06
248,104,8,1.0
248,105,8,1.14
248,106,8,1.0
248,107,8,1.0
248,108,8,1.21
248,109,8,1.73
248,110,8,1.0
248,111,8,1.76
248,112,8,1.0
248,113,8,1.84
248,114,8,1.84
248,115,8,1.0
249,0,0,1.66
249,1,0,1.15
249,2,0,1.17
249,3,0,1.84
249,4,0,1.08
249,5,0,1.71
249,6,0,1.43
249,7,0,2.0
249,8,0,1.18
249,9,0,1.02
249,10,0,1.65
249,11,0,1.31
249,12,0,1.33
249,13,0,1.26
249,14,0,1.1800000000000002
249,15,1,1.51
249,16,1,1.9
249,17,1,1.15
249,18,1,1.45
249,19,1,1.5
249,20,1,1.0
249,21,1,1.8800000000000001
249,22,1,1.04
249,23,1,1.13
249,24,1,1.05
249,25,1,1.01
249,26,1,1.0
249,27,1,1.27
249,28,2,1.13
249,29,2,1.66
249,30,2,1.4
249,31,2,1.83
249,32,2,1.16
249,33,2,1.79
249,34,2,1.67
249,35,2,1.1
249,36,2,1.26
249,37,2,1.13
249,38,2,1.54
249,39,3,1.05
249,40,3,1.09
249,41,3,1.1
249,42,3,1.56
249,43,3,1.05
249,44,3,1.71
249,45,3,1.4
249,46,3,1.1
249,47,3,1.21
249,48,3,1.3399999999999999
249,49,3,1.32
249,50,3,1.42
249,51,3,1.08
249,52,3,1.18
249,53,4,1.6400000000000001
249,54,4,1.0
249,55,4,1.6099999999999999
249,56,4,1.6
249,57,4,1.19
249,58,4,1.06
249,59,4,1.32
249,60,4,1.17
249,61,4,1.49
249,62,4,1.0
249,63,4,1.8699999999999999
249,64,4,1.0
249,65,5,1.09
249,66,5,1.55
249,67,5,1.0
249,68,5,1.42
249,69,5,1.46
249,70,5,1.11
249,71,5,1.06
249,72,5,1.32
249,73,5,1.44
249,74,5,1.0
249,75,5,1.37
249,76,5,1.0
249,77,6,1.81
249,78,6,1.13
249,79,6,1.1
249,80,6,1.78
249,81,6,1.69
249,82,6,1.91
249,83,6,1.21
249,84,6,1.94
249,85,6,1.83
249,86,6,1.27
249,87,7,1.14
249,88,7,1.69
249,89,7,1.12
249,90,7,1.0
249,91,7,1.0
249,92,7,1.69
249,93,7,1.54
249,94,7,1.3399999999999999
249,95,7,1.08
249,96,7,1.7
249,97,7,1.08
249,98,8,1.09
249,99,8,1.12
249,100,8,1.6
249,101,8,1.4
249,102,8,1.05
249,103,8,1.8199999999999998
249,104,8,1.73
249,105,8,1.0
249,106,8,1.05
249,107,8,1.35
249,108,8,1.72
249,109,8,1.47
249,110,8,1.1099999999999999
249,111,8,1.22
249,112,8,1.09
249,113,8,1.05
249,114,8,1.44
249,115,8,1.33
250,0,0,1.2
250,1,0,1.29
250,2,0,1.3900000000000001
250,3,0,1.71
250,4,0,1.43
250,5,0,1.75
250,6,0,1.24
250,7,0,1.3399999999999999
250,8,0,1.17
250,9,0,1.33
250,10,0,1.79
250,11,0,1.28
250,12,0,1.23
250,13,0,1.16
250,14,0,1.29
250,15,1,1.77
250,16,1,1.3599999999999999
250,17,1,1.28
250,18,1,1.31
250,19,1,1.24
250,20,1,1.26
250,21,1,1.85
250,22,1,1.3399999999999999
250,23,1,1.3
250,24,1,1.3900000000000001
250,25,1,1.27
250,26,1,1.3900000000000001
250,27,1,1.28
250,28,2,1.79
250,29,2,1.77
250,30,2,1.8199999999999998
250,31,2,1.25
250,32,2,1.74
250,33,2,1.31
250,34,2,1.67
250,35,2,1.84
250,36,2,1.79
250,37,2,1.75
250,38,2,1.83
250,39,3,1.79
250,40,3,1.3900000000000001
250,41,3,1.33
250,42,3,1.2
250,43,3,1.78
250,44,3,1.31
250,45,3,1.21
250,46,3,1.26
250,47,3,1.37
250,48,3,1.28
250,49,3,1.25
250,50,3,1.3900000000000001
250,51,3,1.32
250,52,3,1.8199999999999998
250,53,4,1.81
250,54,4,1.8199999999999998
250,55,4,1.37
